id_commune;code_region;population_municipale;population_comptee_a_part
24429;75;236;8
24432;75;637;17
24434;75;144;2
24436;75;1024;18
24437;75;918;14
24438;75;236;9
24441;75;136;3
24442;75;2031;23
24443;75;416;11
24444;75;304;7
24445;75;146;5
24446;75;50;3
24448;75;474;9
24449;75;941;7
24450;75;575;4
24451;75;796;18
24452;75;189;2
24453;75;362;6
24454;75;655;7
24455;75;734;10
24456;75;193;8
24457;75;138;1
24458;75;267;7
24459;75;284;9
24460;75;497;6
24461;75;822;17
24462;75;1706;24
24463;75;547;15
24464;75;325;6
24465;75;236;6
24466;75;326;5
24468;75;305;6
24470;75;258;5
24471;75;625;12
24472;75;986;18
24473;75;353;6
24474;75;168;1
24476;75;159;3
24477;75;193;5
24478;75;191;0
24479;75;1168;13
24480;75;304;8
24481;75;519;0
24482;75;277;3
24483;75;140;7
24484;75;885;17
24485;75;420;2
24486;75;404;3
24487;75;1811;15
24488;75;352;5
24489;75;380;5
24490;75;1115;14
24491;75;579;9
24492;75;61;1
24493;75;93;2
24494;75;508;4
24495;75;113;3
24496;75;328;4
24498;75;827;22
24499;75;859;21
24500;75;149;7
24501;75;494;8
24502;75;90;0
24504;75;283;1
24505;75;352;3
24507;75;110;2
24508;75;210;5
24509;75;673;12
24510;75;361;12
24511;75;253;3
24512;75;287;10
24513;75;310;3
24514;75;245;2
24515;75;729;4
24516;75;1177;54
24517;75;72;2
24518;75;280;4
24519;75;435;0
24520;75;8816;409
24521;75;1027;19
24522;75;368;11
24523;75;426;13
24524;75;179;5
24525;75;194;2
24526;75;713;9
24527;75;934;16
24528;75;127;2
24529;75;201;2
24531;75;212;3
24532;75;248;3
24533;75;80;4
24534;75;1202;240
24535;75;254;3
24536;75;297;5
24537;75;249;4
24538;75;1059;11
24540;75;1590;28
24541;75;88;0
24542;75;80;3
24543;75;1107;14
24544;75;386;10
24545;75;99;1
24546;75;38;0
24547;75;6266;106
24548;75;274;5
24549;75;499;10
24550;75;1257;16
24551;75;2871;185
24552;75;250;4
24553;75;1742;37
24554;75;574;13
24555;75;641;10
24557;75;7006;201
24558;75;637;5
24559;75;332;10
24560;75;116;7
24562;75;270;11
24563;75;277;7
24564;75;690;106
24565;75;372;8
24566;75;472;4
24567;75;252;3
24568;75;1059;11
24569;75;127;2
24570;75;42;1
24571;75;1693;14
24572;75;191;5
24573;75;590;14
24574;75;343;8
24575;75;231;22
24576;75;242;10
24577;75;524;10
24580;75;265;2
24581;75;906;19
24582;75;454;9
24584;75;972;18
24585;75;676;12
24586;75;921;22
24587;75;817;21
25001;27;252;6
25002;27;305;5
25003;27;323;6
25004;27;1059;20
25005;27;90;1
25006;27;88;2
25007;27;105;3
25008;27;467;4
25009;27;163;3
25011;27;740;16
25012;27;166;5
25013;27;260;3
25014;27;929;11
25015;27;704;21
25016;27;164;4
25017;27;92;3
25018;27;624;23
25019;27;381;11
25020;27;910;9
25021;27;1619;30
25022;27;1468;39
25024;27;900;30
25025;27;707;14
25026;27;214;5
25029;27;244;3
25030;27;430;11
25031;27;13341;208
25032;27;425;10
25033;27;518;10
25035;27;2515;46
25036;27;2227;31
25038;27;161;4
25039;27;914;16
25040;27;810;14
25041;27;366;10
25042;27;228;8
25043;27;1951;53
25044;27;59;0
25045;27;48;1
25046;27;74;2
25047;27;4989;162
25048;27;3616;75
25049;27;137;5
25050;27;500;5
25051;27;623;14
25052;27;67;0
25053;27;96;6
25054;27;524;13
25055;27;350;8
25056;27;117912;3232
25057;27;5441;72
25058;27;1345;11
25059;27;270;5
25060;27;698;24
25061;27;116;1
25062;27;301;11
25063;27;1210;26
25065;27;55;4
25066;27;84;1
25067;27;191;3
25070;27;373;15
25071;27;475;11
25072;27;21;1
25073;27;830;6
25074;27;978;21
25075;27;398;11
25077;27;72;0
25078;27;1064;24
25079;27;438;11
25082;27;894;23
25083;27;191;1
25084;27;1166;17
25085;27;388;8
25086;27;210;2
25087;27;179;3
25088;27;88;5
25089;27;94;2
25090;27;67;0
25091;27;471;8
25092;27;70;2
25093;27;76;0
25094;27;116;0
25095;27;278;3
25096;27;143;2
25097;27;478;12
25098;27;181;4
25099;27;225;6
25100;27;472;7
25101;27;571;12
25102;27;48;2
25103;27;636;14
25104;27;85;1
25105;27;588;6
25106;27;69;0
25107;27;192;0
25108;27;309;9
25109;27;326;10
25110;27;1020;19
25111;27;362;12
25112;27;1312;26
25113;27;142;3
25114;27;386;6
25115;27;279;3
25116;27;246;6
25117;27;91;0
25119;27;325;10
25120;27;398;10
25121;27;255;16
25122;27;525;7
25124;27;269;7
25125;27;324;5
25126;27;476;8
25127;27;2741;50
25129;27;111;3
25130;27;11;0
25131;27;110;5
25132;27;138;4
25133;27;2023;56
25134;27;8;0
25136;27;502;13
25138;27;125;5
25139;27;602;10
25141;27;122;6
25142;27;327;3
25143;27;207;11
25145;27;120;1
25147;27;2021;39
25148;27;502;5
25149;27;506;11
25150;27;291;3
25151;27;133;5
25152;27;158;0
25153;27;132;1
25154;27;266;8
25155;27;299;13
25156;27;1169;22
25157;27;1299;28
25159;27;1220;24
25160;27;750;27
25161;27;30;5
25162;27;208;6
25163;27;107;1
25164;27;144;2
25166;27;84;6
25170;27;1356;41
25171;27;105;2
25172;27;232;3
25173;27;148;1
25174;27;244;3
25175;27;89;1
25176;27;315;5
25177;27;150;5
25178;27;124;3
25179;27;60;2
25180;27;115;6
25181;27;146;6
25182;27;92;0
25183;27;74;2
25184;27;281;12
25185;27;62;3
25186;27;1044;24
25187;27;502;6
25188;27;750;26
25189;27;189;6
25190;27;1598;27
25191;27;452;10
25192;27;170;4
25193;27;1856;46
25194;27;112;0
25195;27;1522;290
25196;27;1392;26
25197;27;616;5
25198;27;726;21
25199;27;344;12
25200;27;1379;36
25201;27;737;15
25202;27;314;5
25203;27;189;4
25204;27;3198;95
25207;27;624;17
25208;27;178;4
25209;27;131;4
25210;27;159;4
25211;27;88;1
25212;27;2633;49
25213;27;736;22
25214;27;491;10
25215;27;89;0
25216;27;265;10
25217;27;597;10
25218;27;160;7
25219;27;635;14
25220;27;594;15
25221;27;65;0
25222;27;1595;36
25223;27;327;8
25224;27;835;13
25225;27;188;1
25226;27;218;4
25227;27;281;0
25228;27;3724;64
25229;27;389;4
25230;27;3237;54
25231;27;119;2
25232;27;100;2
25233;27;289;8
25234;27;175;7
25235;27;317;3
25236;27;288;3
25237;27;2172;34
25238;27;157;2
25239;27;177;1
25240;27;3202;151
25241;27;147;6
25242;27;119;0
25243;27;788;19
25244;27;84;3
25245;27;1251;22
25246;27;280;10
25247;27;87;3
25248;27;549;112
25249;27;61;2
25251;27;174;8
25252;27;115;0
25253;27;393;4
25254;27;1405;31
25255;27;349;13
25256;27;906;14
25257;27;268;4
25258;27;2295;39
25259;27;1926;37
25261;27;80;1
25262;27;466;24
25263;27;250;2
25264;27;84;2
25265;27;1317;20
25266;27;116;3
25267;27;682;20
25268;27;115;2
25269;27;61;1
25270;27;121;6
25271;27;1691;38
25273;27;207;4
25274;27;339;2
25275;27;201;4
25276;27;171;2
25277;27;73;0
25278;27;558;13
25279;27;119;1
25280;27;157;4
25281;27;282;0
25282;27;763;13
25283;27;64;1
25284;27;5786;73
25285;27;1484;26
25286;27;125;5
25287;27;1771;42
25288;27;719;19
25289;27;73;3
25290;27;95;3
25293;27;1267;51
25295;27;298;5
25296;27;788;28
25297;27;169;3
25298;27;242;8
25299;27;110;1
25300;27;297;5
25301;27;860;26
25303;27;226;6
25304;27;3662;62
25305;27;593;17
25306;27;124;5
25307;27;913;11
25308;27;463;6
25309;27;1128;36
25310;27;98;1
25311;27;207;4
25312;27;67;1
25313;27;195;3
25314;27;268;2
25315;27;2865;70
25316;27;235;12
25317;27;265;5
25318;27;1801;33
25320;27;1221;34
25321;27;5188;116
25322;27;406;10
25323;27;445;6
25324;27;162;8
25325;27;232;8
25326;27;529;13
25327;27;70;0
25328;27;786;11
25329;27;36;1
25330;27;181;3
25331;27;242;5
25332;27;575;10
25333;27;343;15
25334;27;2236;243
25335;27;152;5
25336;27;543;5
25338;27;97;1
25339;27;223;2
25340;27;188;4
25341;27;178;6
25342;27;79;3
25343;27;165;3
25344;27;45;0
25345;27;670;14
25346;27;180;3
25347;27;823;21
25348;27;609;16
25349;27;564;15
25350;27;736;22
25351;27;234;1
25354;27;159;0
25355;27;62;0
25356;27;4266;103
25357;27;852;8
25359;27;160;5
25360;27;171;4
25361;27;844;25
25362;27;284;12
25364;27;1795;18
25365;27;305;5
25366;27;193;6
25367;27;4795;150
25368;27;1479;21
25369;27;162;3
25370;27;2152;37
25371;27;211;7
25372;27;275;12
25373;27;46;2
25374;27;555;16
25375;27;442;10
25376;27;154;5
25377;27;231;6
25378;27;346;8
25379;27;71;4
25380;27;1339;36
25381;27;2555;37
25382;27;609;6
25383;27;276;6
25384;27;97;1
25385;27;128;3
25386;27;126;3
25387;27;385;9
25388;27;25806;559
25389;27;113;4
25390;27;399;12
25391;27;179;6
25392;27;192;5
25393;27;549;7
25394;27;1472;43
25395;27;1570;49
25397;27;2180;42
25398;27;115;4
25400;27;472;9
25401;27;26;0
25402;27;24;1
25403;27;2129;71
25404;27;91;2
25405;27;899;41
25406;27;566;14
25408;27;56;1
25410;27;1342;62
25411;27;6853;336
25413;27;1047;36
25414;27;123;2
25415;27;341;5
25416;27;183;4
25417;27;804;20
25418;27;1259;29
25419;27;94;4
25420;27;166;4
25421;27;72;4
25422;27;178;4
25424;27;1544;32
25425;27;455;16
25426;27;335;6
25427;27;394;5
25428;27;1619;38
25429;27;1497;41
25430;27;39;0
25431;27;339;13
25432;27;2149;58
25433;27;41;1
25434;27;4423;104
25435;27;163;4
25436;27;57;2
25437;27;345;3
25438;27;956;15
25439;27;254;2
25440;27;376;8
25441;27;65;1
25442;27;728;12
25443;27;78;1
25444;27;141;4
25445;27;124;2
25446;27;191;10
25447;27;344;5
25448;27;1526;29
25449;27;138;1
25450;27;86;3
25451;27;142;3
25452;27;470;12
25453;27;1396;39
25454;27;2127;42
25455;27;198;4
25456;27;268;9
25457;27;109;0
25458;27;214;5
25459;27;314;10
25460;27;242;24
25461;27;304;2
25462;27;17542;898
25463;27;4124;74
25464;27;132;4
25465;27;203;3
25466;27;828;18
25467;27;1982;42
25468;27;846;19
25469;27;458;12
25470;27;157;5
25471;27;138;3
25472;27;31;3
25473;27;731;21
25474;27;113;3
25475;27;1441;14
25476;27;125;0
25477;27;396;6
25478;27;122;2
25479;27;401;4
25481;27;334;5
25482;27;667;3
25483;27;39;3
25485;27;233;4
25486;27;425;11
25487;27;46;3
25488;27;109;6
25489;27;284;27
25490;27;375;19
25491;27;116;3
25492;27;94;3
25493;27;920;26
25494;27;711;24
25495;27;2157;26
25496;27;101;0
25497;27;617;14
25498;27;48;0
25499;27;124;2
25500;27;87;1
25501;27;37;1
25502;27;546;4
25503;27;116;4
25504;27;80;2
25505;27;1035;27
25506;27;92;0
25507;27;75;2
25508;27;1130;23
25510;27;361;9
25511;27;348;6
25512;27;2408;52
25513;27;47;0
25514;27;341;17
25515;27;428;8
25516;27;124;6
25517;27;284;4
25518;27;157;9
25519;27;887;13
25520;27;176;3
25521;27;163;5
25522;27;187;3
25523;27;680;15
25524;27;903;26
25525;27;292;12
25526;27;1455;41
25527;27;4922;73
25528;27;74;0
25529;27;1308;27
25532;27;3231;69
25533;27;15;0
25534;27;193;4
25535;27;229;6
25536;27;187;2
25537;27;284;9
25538;27;116;4
25539;27;5726;143
25540;27;307;6
25541;27;371;8
25542;27;1764;30
25544;27;208;9
25545;27;144;2
25546;27;60;1
25547;27;3829;41
25548;27;139;7
25549;27;632;7
25550;27;242;7
25551;27;131;1
25552;27;117;2
25553;27;399;9
25554;27;116;3
25555;27;1098;25
25556;27;47;3
25557;27;425;8
25558;27;1528;24
25559;27;257;6
25560;27;3020;42
25561;27;348;9
25562;27;213;6
25563;27;122;2
25564;27;1019;16
25565;27;275;13
25566;27;300;4
25567;27;117;3
25569;27;540;11
25570;27;26;1
25571;27;498;11
25572;27;105;5
25573;27;13;0
25574;27;175;1
25575;27;807;10
25578;27;5748;101
25579;27;206;3
25580;27;11272;169
25582;27;142;2
25583;27;251;5
25584;27;125;4
25586;27;815;31
25588;27;120;30
25589;27;84;1
25590;27;84;2
25591;27;157;0
25592;27;624;14
25594;27;352;4
25595;27;93;0
25596;27;71;1
25597;27;236;3
25598;27;522;7
25599;27;256;8
25600;27;205;4
25601;27;1664;83
25602;27;115;5
25604;27;126;4
25605;27;471;11
25607;27;60;1
25608;27;175;2
25609;27;476;11
25611;27;478;7
25612;27;692;20
25613;27;94;2
25614;27;2793;54
25615;27;441;6
25616;27;280;3
25617;27;353;6
25618;27;347;8
25619;27;202;3
25620;27;336;7
25621;27;227;36
25622;27;259;1
25623;27;126;1
25624;27;148;3
25625;27;52;1
25626;27;221;8
25627;27;304;5
25628;27;210;3
25629;27;204;6
25630;27;80;0
25631;27;601;11
25632;27;3148;85
25633;27;735;13
25634;27;637;23
25635;27;188;3
26001;84;428;8
26002;84;1985;37
26003;84;50;0
26004;84;2546;77
26005;84;1791;50
26006;84;2495;77
26007;84;104;7
26008;84;1370;28
26009;84;1337;35
26010;84;4063;97
26011;84;2580;42
26012;84;21;3
26013;84;77;3
26014;84;594;8
26015;84;77;4
26016;84;418;16
26017;84;16;0
26018;84;12;1
26019;84;244;3
26020;84;242;6
26021;84;124;4
26022;84;88;3
26023;84;1105;19
26024;84;354;10
26025;84;201;10
26026;84;66;0
26027;84;139;2
26028;84;235;13
26030;84;2;0
26031;84;1029;27
26032;84;452;9
26033;84;926;17
26034;84;576;9
26035;84;477;8
26036;84;105;4
26037;84;3984;85
26038;84;1324;33
26039;84;874;13
26040;84;69;2
26041;84;1427;26
26042;84;1599;26
26043;84;144;5
26045;84;1654;47
26046;84;68;3
26047;84;92;0
26048;84;72;1
26049;84;1250;37
26050;84;86;2
26051;84;67;2
26052;84;481;12
26054;84;1544;22
26055;84;153;2
26056;84;679;15
26057;84;9957;145
26058;84;19792;566
26059;84;212;3
26060;84;147;6
26061;84;595;10
26062;84;36;3
26063;84;2325;95
26064;84;6814;179
26065;84;751;8
26066;84;41;0
26067;84;58;1
26068;84;211;6
26069;84;129;3
26070;84;527;11
26071;84;1084;33
26072;84;1292;20
26073;84;242;3
26074;84;720;132
26075;84;28;1
26076;84;27;0
26077;84;887;22
26078;84;935;14
26079;84;1500;38
26080;84;43;0
26081;84;576;24
26082;84;102;1
26083;84;1831;580
26084;84;3945;147
26085;84;2724;52
26086;84;666;12
26087;84;1316;45
26088;84;5934;136
26089;84;61;1
26090;84;33;0
26091;84;42;0
26092;84;735;11
26093;84;531;13
26094;84;862;24
26095;84;922;32
26096;84;2061;37
26097;84;616;16
26098;84;167;5
26099;84;556;12
26100;84;449;15
26101;84;143;10
26102;84;136;7
26103;84;499;4
26104;84;89;0
26105;84;72;1
26106;84;1157;22
26107;84;542;15
26108;84;8680;274
26110;84;659;10
26111;84;100;1
26112;84;197;8
26113;84;4718;240
26114;84;3239;136
26115;84;663;70
26116;84;5921;102
26117;84;56;4
26118;84;1510;22
26119;84;806;7
26121;84;1103;41
26122;84;179;2
26123;84;25;0
26124;84;5520;127
26125;84;1387;33
26126;84;91;0
26127;84;115;2
26128;84;74;0
26129;84;1026;22
26130;84;24;0
26131;84;150;1
26133;84;163;4
26134;84;83;1
26135;84;124;2
26136;84;51;0
26137;84;191;2
26138;84;1115;34
26139;84;2392;57
26140;84;717;28
26141;84;210;5
26142;84;118;1
26143;84;906;51
26144;84;1961;51
26145;84;664;20
26146;84;1577;44
26147;84;19;1
26148;84;1894;57
26149;84;991;8
26150;84;11;0
26152;84;27;0
26153;84;98;1
26154;84;240;4
26155;84;1221;18
26156;84;1057;43
26157;84;748;17
26159;84;116;2
26160;84;1232;17
26161;84;49;0
26162;84;891;29
26163;84;51;0
26164;84;56;1
26165;84;9202;152
26166;84;6616;94
26167;84;538;1
26168;84;535;14
26169;84;2182;42
26170;84;3207;97
26171;84;191;9
26172;84;664;10
26173;84;876;20
26174;84;1116;32
26175;84;224;9
26176;84;1301;42
26177;84;700;22
26178;84;534;7
26179;84;2732;56
26180;84;220;6
26181;84;235;7
26182;84;1550;35
26183;84;1170;30
26185;84;587;14
26186;84;53;1
26188;84;1064;24
26189;84;119;2
26190;84;85;2
26191;84;2400;60
26192;84;275;11
26193;84;442;9
26194;84;581;16
26195;84;191;3
26196;84;1796;140
26197;84;4271;118
26198;84;39818;1234
26199;84;28;0
26200;84;75;1
26201;84;48;6
26202;84;332;11
26203;84;281;6
26204;84;143;5
26205;84;85;0
26206;84;2942;101
26207;84;696;18
26208;84;1937;36
26209;84;24;0
26210;84;1025;24
26211;84;1348;27
26212;84;1200;30
26213;84;681;15
26214;84;75;0
26215;84;416;22
26216;84;795;15
26217;84;193;3
26218;84;3229;56
26219;84;473;8
26220;84;6772;186
26221;84;71;2
26222;84;39;0
26223;84;523;6
26224;84;267;8
26225;84;699;21
26226;84;368;6
26227;84;27;0
26228;84;40;0
26229;84;95;1
26231;84;2629;69
26232;84;592;8
26233;84;242;9
26234;84;873;17
26235;84;13510;259
26236;84;214;4
26238;84;240;2
26239;84;206;4
26240;84;147;3
26241;84;132;2
26242;84;17;0
26243;84;968;39
26244;84;134;1
26245;84;6;0
26246;84;126;4
26247;84;531;8
26248;84;175;5
26249;84;672;17
26250;84;3573;49
26251;84;412;12
26252;84;10680;151
26253;84;72;1
26254;84;18;0
26255;84;23;0
26256;84;141;2
26257;84;453;21
26258;84;887;29
26259;84;266;12
26261;84;396;11
26262;84;260;7
26263;84;146;2
26264;84;329;7
26266;84;24;0
26267;84;25;1
26268;84;122;0
26269;84;56;0
26270;84;125;2
26271;84;3395;64
26272;84;361;9
26273;84;1023;20
26274;84;1;0
26275;84;1640;46
26276;84;464;14
26277;84;164;4
26278;84;283;10
26279;84;60;2
26281;84;33098;680
26282;84;187;8
26283;84;23;0
26284;84;382;8
26285;84;280;9
26286;84;24;1
26287;84;485;15
26288;84;308;6
26289;84;1364;21
26290;84;362;10
26291;84;84;2
26292;84;212;4
26293;84;324;8
26294;84;603;18
26295;84;1858;30
26296;84;31;1
26298;84;419;5
26299;84;105;4
26300;84;48;1
26301;84;4248;90
26302;84;547;11
26303;84;73;4
26304;84;275;3
26305;84;1083;22
26306;84;316;5
26307;84;2809;66
26308;84;150;0
26309;84;231;5
26310;84;157;4
26311;84;1419;50
26312;84;1289;46
26313;84;6289;128
26314;84;382;16
26315;84;352;13
26316;84;204;7
26317;84;792;13
26318;84;35;1
26319;84;566;11
26320;84;814;10
26321;84;209;9
26322;84;420;22
26323;84;1829;48
26324;84;8736;436
26325;84;6758;66
26326;84;1443;47
26327;84;215;3
26328;84;54;1
26329;84;180;6
26330;84;2254;44
26331;84;608;14
26332;84;2062;20
26333;84;3960;152
26334;84;139;2
26335;84;195;3
26336;84;567;23
26337;84;1844;30
26338;84;1823;58
26339;84;1487;42
26340;84;258;4
26341;84;726;12
26342;84;318;7
26343;84;103;2
26344;84;392;7
26345;84;2155;55
26346;84;231;5
26347;84;6106;206
26348;84;1650;28
26349;84;368;5
26350;84;75;1
26351;84;30;0
26352;84;258;7
26353;84;1032;18
26355;84;602;8
26356;84;119;4
26357;84;2012;40
26358;84;1519;43
26359;84;36;0
26360;84;660;26
26361;84;140;3
26362;84;64749;1400
26363;84;38;0
26364;84;326;8
26365;84;585;11
26367;84;692;20
26368;84;464;6
26369;84;58;1
26370;84;138;5
26371;84;47;2
26372;84;39;1
26373;84;245;8
26374;84;15;0
26375;84;17;1
26376;84;107;1
26377;84;1031;24
26378;84;33;0
26379;84;908;10
26380;84;550;10
26381;84;904;12
26382;84;568;7
27001;28;327;9
27002;28;464;8
27003;28;1619;33
27004;28;425;8
27005;28;1171;18
27006;28;148;3
27008;28;1592;16
27009;28;566;11
27010;28;170;7
27011;28;1196;14
27012;28;447;16
27013;28;486;11
27014;28;848;23
27015;28;1303;31
27016;28;8070;140
27017;28;1363;37
27018;28;992;11
27019;28;163;7
27020;28;1676;43
27021;28;340;9
27022;28;5350;109
27023;28;708;20
27025;28;956;19
27026;28;432;9
27027;28;286;7
27028;28;336;4
27031;28;1101;39
27032;28;1390;31
27033;28;306;7
27034;28;632;9
27035;28;102;1
27036;28;550;21
27037;28;1178;22
27038;28;279;6
27039;28;517;36
27040;28;448;5
27042;28;78;0
27043;28;676;21
27044;28;820;37
27045;28;772;12
27046;28;149;1
27047;28;330;8
27048;28;187;3
27049;28;4554;118
27050;28;641;15
27051;28;2794;38
27052;28;396;3
27053;28;219;5
27054;28;582;8
27055;28;331;6
27056;28;9848;311
27057;28;285;6
27058;28;1769;43
27059;28;306;3
27061;28;327;5
27062;28;1567;47
27063;28;255;1
27064;28;676;9
27065;28;4666;58
27066;28;328;6
27067;28;1549;28
27068;28;174;2
27069;28;695;16
27070;28;1726;35
27071;28;215;2
27072;28;748;22
27073;28;1214;18
27074;28;277;8
27075;28;340;4
27076;28;493;9
27077;28;856;10
27078;28;266;11
27079;28;362;5
27081;28;183;7
27082;28;2075;49
27083;28;261;4
27085;28;1517;22
27089;28;1009;17
27090;28;3649;65
27091;28;737;5
27094;28;126;1
27095;28;665;11
27096;28;346;11
27097;28;661;12
27098;28;83;3
27099;28;798;10
27100;28;1185;24
27101;28;523;10
27102;28;1033;22
27103;28;3942;73
27104;28;702;10
27105;28;3957;79
27106;28;478;5
27107;28;1324;25
27108;28;1204;33
27109;28;398;7
27110;28;627;8
27111;28;202;5
27112;28;4331;125
27113;28;139;2
27114;28;1216;23
27115;28;338;7
27116;28;4199;152
27117;28;1024;20
27118;28;646;10
27119;28;1615;29
27120;28;404;5
27123;28;491;12
27124;28;214;1
27125;28;660;10
27126;28;1134;22
27127;28;699;22
27129;28;594;15
27130;28;419;11
27132;28;860;24
27133;28;1062;10
27134;28;215;0
27135;28;459;11
27136;28;276;4
27137;28;201;5
27138;28;396;10
27139;28;172;6
27140;28;412;11
27141;28;63;0
27142;28;281;7
27144;28;278;5
27146;28;375;5
27147;28;688;11
27148;28;408;10
27149;28;113;3
27151;28;1734;22
27152;28;556;9
27153;28;367;6
27154;28;598;16
27155;28;107;2
27156;28;472;17
27157;28;1326;20
27158;28;768;28
27161;28;1083;21
27162;28;243;5
27163;28;207;1
27164;28;819;8
27165;28;4995;65
27167;28;657;6
27168;28;180;7
27169;28;1010;12
27170;28;1193;21
27171;28;385;10
27173;28;122;3
27174;28;1370;26
27176;28;218;5
27177;28;549;13
27179;28;716;16
27180;28;2098;38
27181;28;603;12
27182;28;157;3
27183;28;2308;43
27184;28;124;3
27185;28;594;6
27187;28;330;6
27188;28;1489;14
27189;28;432;7
27190;28;207;4
27191;28;2500;64
27192;28;608;11
27193;28;1377;16
27194;28;250;2
27196;28;1371;8
27198;28;6126;254
27199;28;571;12
27200;28;149;7
27201;28;235;6
27202;28;464;8
27203;28;478;17
27204;28;284;7
27205;28;452;4
27206;28;451;3
27207;28;591;7
27208;28;151;2
27209;28;601;11
27210;28;474;12
27212;28;109;2
27213;28;5952;136
27214;28;816;14
27215;28;391;10
27216;28;493;25
27217;28;556;9
27218;28;1580;23
27219;28;549;7
27220;28;349;8
27222;28;198;4
27224;28;460;10
27226;28;3730;82
27227;28;665;11
27228;28;300;3
27229;28;46349;1225
27230;28;3702;55
27231;28;447;7
27232;28;344;7
27233;28;727;11
27234;28;348;6
27235;28;171;3
27237;28;166;2
27238;28;1162;29
27239;28;419;7
27240;28;221;4
27241;28;175;5
27242;28;1017;14
27243;28;739;10
27245;28;259;8
27246;28;1834;19
27247;28;324;3
27248;28;197;3
27249;28;1155;21
27251;28;549;8
27252;28;328;7
27254;28;846;23
27256;28;624;9
27258;28;522;7
27259;28;90;4
27260;28;663;8
27261;28;448;12
27263;28;1244;13
27266;28;317;2
27267;28;350;4
27269;28;194;3
27271;28;329;13
27273;28;381;7
27275;28;6860;98
27276;28;285;8
27277;28;737;15
27278;28;1945;38
27279;28;3058;52
27280;28;837;7
27281;28;226;8
27282;28;606;13
27284;28;11696;166
27285;28;494;13
27286;28;409;5
27287;28;865;17
27288;28;599;14
27289;28;168;3
27290;28;1256;16
27291;28;126;11
27294;28;991;16
27295;28;478;15
27298;28;315;6
27299;28;3994;81
27300;28;527;4
27301;28;1334;28
27302;28;1305;13
27304;28;166;4
27306;28;2954;60
27307;28;466;7
27309;28;504;7
27310;28;426;8
27311;28;1086;5
27312;28;273;13
27313;28;609;5
27315;28;269;8
27316;28;1278;27
27317;28;458;10
27318;28;259;3
27319;28;307;5
27320;28;304;0
27321;28;134;5
27322;28;1392;19
27323;28;281;3
27324;28;617;14
27325;28;187;3
27326;28;318;13
27327;28;212;8
27329;28;771;22
27330;28;133;4
27331;28;456;10
27332;28;782;12
27333;28;718;7
27334;28;109;1
27335;28;1077;32
27336;28;431;4
27337;28;356;6
27338;28;674;8
27339;28;790;15
27340;28;710;8
27341;28;67;3
27342;28;202;6
27343;28;1280;55
27345;28;209;2
27346;28;234;4
27347;28;785;26
27348;28;1756;20
27349;28;867;13
27350;28;999;17
27351;28;1423;24
27353;28;470;8
27354;28;426;4
27355;28;2665;30
27358;28;591;13
