id_bien;id_commune;type_local;surface_carrez;surface_reelle;nombre_pieces
5221;31555;Appartement;11,78;15;1
5222;31555;Appartement;98,39;99;5
5223;31555;Appartement;64,08;64;3
5224;31205;Maison;126,93;125;5
5225;31555;Appartement;68,74;68;4
5226;31561;Appartement;44,09;44;2
5227;31555;Appartement;42,78;42;2
5228;31555;Appartement;63,76;67;2
5229;31555;Appartement;20,23;20;1
5230;31555;Appartement;57,59;57;3
5231;31446;Appartement;83;79;4
5232;31555;Appartement;75,7;77;4
5233;31555;Appartement;37,03;36;2
5234;31555;Appartement;25,24;25;1
5235;31555;Appartement;51,55;93;4
5236;31116;Appartement;60,24;60;3
5237;31555;Appartement;85,66;93;4
5238;31555;Appartement;58,09;72;3
5239;31555;Appartement;63,94;64;3
5240;31555;Appartement;72,84;74;4
5241;31555;Appartement;42,68;41;2
5242;31555;Appartement;33,5;35;1
5243;31555;Appartement;16,72;18;1
5244;31555;Appartement;70,35;67;3
5245;31462;Appartement;32,43;32;1
5246;31555;Appartement;47,52;51;3
5247;31555;Appartement;85,02;85;4
5248;31555;Appartement;60,28;60;3
5249;31488;Appartement;27,67;27;1
5250;31555;Appartement;67,49;68;3
5251;31022;Appartement;98,57;82;4
5252;31555;Appartement;17,57;23;1
5253;31555;Appartement;98,26;98;5
5254;31555;Appartement;50,31;49;2
5255;31555;Appartement;86,13;68;3
5256;31555;Appartement;68;68;4
5257;31555;Appartement;97,05;99;3
5258;31555;Appartement;22,24;40;2
5259;31555;Appartement;64,18;65;4
5260;31446;Appartement;28,59;27;1
5261;31555;Appartement;57,1;57;3
5262;31555;Appartement;39,46;39;2
5263;31555;Appartement;30,45;32;1
5264;31555;Appartement;35,69;30;2
5265;31446;Appartement;63,82;65;3
5266;31555;Appartement;45,72;50;2
5267;31555;Appartement;63,06;49;3
5268;31555;Appartement;57,31;55;3
5269;31555;Appartement;44,5;44;2
5270;31044;Appartement;52,08;53;3
5271;31555;Appartement;32,22;32;2
5272;31555;Appartement;45,29;42;2
5273;31555;Appartement;68,25;67;3
5274;31555;Appartement;32,59;34;2
5275;31488;Appartement;42,09;44;2
5276;31186;Appartement;49,79;49;2
5277;31555;Appartement;47,64;47;2
5278;31555;Appartement;54,44;56;3
5279;31555;Appartement;54,04;54;3
5280;31555;Appartement;122,89;124;5
5281;31555;Appartement;51,36;52;3
5282;31555;Appartement;18,07;18;1
5283;31555;Appartement;37,2;36;2
5284;31044;Appartement;43,84;44;2
5285;31555;Appartement;76,1;85;3
5286;31555;Appartement;115,29;90;3
5287;31555;Appartement;56,52;57;3
5288;31555;Appartement;78,45;76;4
5289;31116;Appartement;91,62;90;4
5290;31555;Appartement;47,45;47;2
5291;31555;Appartement;55,39;51;3
5292;31555;Appartement;67,06;61;4
5293;31555;Appartement;71,12;70;3
5294;31555;Appartement;55,51;67;2
5295;31555;Appartement;85,61;100;4
5296;31555;Appartement;74,31;76;3
5297;31555;Appartement;22,67;22;1
5298;31555;Appartement;67,25;68;4
5299;31446;Appartement;77,3;78;4
5300;31022;Appartement;86,75;87;4
5301;31555;Appartement;97,98;98;4
5302;31555;Appartement;66,47;63;4
5303;31555;Appartement;72,63;91;2
5304;31555;Appartement;33,22;33;2
5305;31555;Maison;92,24;83;4
5306;31182;Appartement;42,13;42;2
5307;31555;Appartement;123,99;90;3
5308;31555;Appartement;17,75;18;1
5309;31555;Appartement;12,75;13;1
5310;31555;Appartement;52,76;53;3
5311;31555;Appartement;18,79;19;1
5312;31282;Maison;96,68;90;5
5313;31555;Appartement;74;74;4
5314;31555;Maison;82,33;82;4
5315;31555;Appartement;74,11;79;3
5316;31446;Appartement;66,37;65;3
5317;31555;Appartement;51,01;48;2
5318;31022;Maison;76,85;79;4
5319;31555;Appartement;87,83;89;5
5320;31446;Appartement;43,44;45;2
5321;31555;Appartement;62,1;62;3
5322;31555;Appartement;85,96;89;3
5323;31116;Appartement;79,86;76;4
5324;31555;Appartement;78,2;80;4
5325;31044;Appartement;64,1;64;4
5326;31555;Appartement;56,24;58;3
5327;31555;Appartement;15,55;19;1
5328;31182;Appartement;43,28;43;2
5329;31462;Appartement;101,9;103;4
5330;31555;Appartement;18,81;18;1
5331;31555;Appartement;57,61;60;3
5332;31555;Appartement;62,39;60;3
5333;31184;Maison;100,93;126;5
5334;31555;Appartement;88,22;87;6
5335;31555;Appartement;46,69;47;2
5336;31555;Appartement;41,48;43;2
5337;31555;Appartement;38,29;33;2
5338;31555;Appartement;18,11;19;1
5339;31557;Appartement;46,59;46;2
5340;31149;Appartement;64,97;69;3
5341;31555;Appartement;83,1;121;4
5342;31069;Appartement;49,61;49;2
5343;31069;Appartement;66,36;62;3
